CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUCTURE,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,PUB_SCH,SEP_SCH,PUBSEP_SCH,OTHER_SCH,UNKNWN_SCH,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,OTHER_CNT,OTHER_0_4,OTHER_5_14,OTHER_15_19,OTHER_20_24,OTHER_25_34,OTHER_35_44,OTHER_45_54,OTHER_55_64,OTHER_65_74,OTHER_75
Residential,1,MON,MONTGOMERY,NORTHWEST,BUILT-OUT,1950s,2019,,4515,2013,328,0,0,1027,0,0,938,157,90,38,790,987,539,10,132,111,0,221,0,5,1,2,0,5,0,0,128,20,172,4,0,0,0,185,8,290,19,0,13,2,497,338,1297,16,22,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,8,0,331,5,0,0,0,110,42,299,1,0,0,5,915,619,2116,42,20,0,13,533,714,283,288,21,2216,2291,150,200,92,154,497,388,263,245,141,86,137,186,77,163,506,398,267,278,144,135,287,386,169,317,1003,786,530,523,285,221,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,01F,01F,NORTHWEST,BUILT-OUT,2000s,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,UNI,UNIVERSITY HEIGHTS,NORTHWEST,BUILT-OUT,1960s/1970s,2019,,2921,1378,135,0,0,378,0,0,913,80,51,38,296,429,43,0,874,12,0,19,0,0,1,0,0,0,0,6,832,11,1632,35,0,0,0,16,0,41,3,0,0,0,43,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,26,4,0,0,1,404,367,1085,19,1,0,1,343,575,189,182,12,1488,1427,77,119,58,295,370,183,109,118,88,71,60,129,52,252,321,167,139,127,103,77,137,248,110,547,691,350,248,245,191,148,0,0,0,0,0,0,0,0,0,0,0
Residential,1,BOW,BOWNESS,NORTHWEST,BUILT-OUT,1950s,2019,,11150,5398,850,0,0,2523,0,0,2961,512,343,131,1450,2370,903,77,670,905,0,456,4,2,0,1,0,10,0,2,632,126,956,35,0,0,1,361,28,627,84,0,9,1,848,363,2066,40,11,1,0,0,0,0,0,0,0,0,58,12,109,18,1,0,0,10,0,230,7,0,0,0,846,243,1787,55,0,0,6,2256,1751,5374,75,22,3,17,1608,1925,769,629,76,5547,5566,303,552,248,299,988,918,753,780,461,245,344,548,188,314,969,870,660,750,516,407,647,1100,436,613,1964,1794,1413,1536,977,652,19,0,0,0,0,7,6,0,6,0,0
Industrial,2,RYV,ROYAL VISTA,NORTHWEST,N/A,EMPLOYMENT,2019,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,UOC,UNIVERSITY OF CALGARY,NORTHWEST,BUILT-OUT,OTHER,2019,,2367,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1131,1232,0,0,0,611,367,153,0,0,0,0,0,0,0,732,375,125,0,0,0,0,0,0,0,1343,742,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,EDG,EDGEMONT,NORTHWEST,BUILT-OUT,1980s/1990s,2019,,15395,5437,756,0,0,4501,0,0,3649,736,352,104,594,4403,258,0,291,453,0,31,0,0,0,1,0,0,0,0,280,74,572,11,0,0,0,22,0,48,8,0,1,0,254,158,679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,0,0,0,1,440,309,1040,12,0,0,2,4319,3960,12918,64,1,0,1,605,2002,1077,1430,198,7548,7652,293,1034,498,490,625,837,1060,1298,975,438,280,882,470,451,626,916,1140,1370,986,531,573,1937,983,960,1300,1786,2232,2678,1973,969,191,0,21,15,19,49,33,32,10,12,0
Major Park,3,NPK,NOSE HILL PARK,NORTHWEST,N/A,PARKS,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,ARB,ARBOUR LAKE,NORTHWEST,BUILT-OUT,0,2019,,10619,3937,553,0,0,3193,0,0,2163,841,319,118,496,2682,174,0,683,61,308,28,0,0,0,1,0,0,0,0,674,459,1128,9,0,0,0,20,0,41,8,0,0,1,168,148,325,4,0,0,0,296,292,457,12,0,0,0,0,0,0,0,0,0,0,1,0,120,0,0,0,0,59,32,175,2,0,0,0,2643,2262,8373,31,2,0,1,735,1297,718,986,122,5168,5422,216,575,426,373,516,610,840,726,497,389,225,541,397,342,496,678,908,756,581,498,441,1116,823,715,1012,1288,1748,1489,1078,887,7,0,0,0,0,0,0,0,7,0,0
Residential,1,COL,COLLINGWOOD,NORTHWEST,BUILT-OUT,1950s,2019,,2249,988,83,0,0,692,0,0,530,216,52,24,166,733,96,0,122,5,0,30,0,0,2,0,0,0,0,0,108,10,165,7,0,0,0,27,7,53,3,0,0,0,92,52,173,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,13,0,0,0,0,707,623,1841,14,7,0,2,254,354,122,196,10,1121,1122,55,123,48,88,131,163,151,176,107,79,40,151,53,59,125,159,139,189,113,94,95,274,101,147,256,322,290,365,220,173,0,0,0,0,0,0,0,0,0,0,0
Residential,1,HAW,HAWKWOOD,NORTHWEST,BUILT-OUT,1980s/1990s,2019,,9248,3334,434,0,0,2962,0,0,2120,583,229,100,302,3067,0,0,138,119,0,10,0,0,0,0,0,0,0,0,133,130,158,5,0,0,0,9,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,92,232,5,0,0,3,3022,2740,8843,32,1,0,0,426,1208,689,832,121,4596,4632,187,515,294,326,466,537,612,830,602,227,152,525,271,283,415,521,707,937,527,294,339,1040,565,609,881,1058,1319,1767,1129,521,0,0,0,0,0,0,0,0,0,0,0
Residential,1,GRE,GREENWOOD/GREENBRIAR,NORTHWEST,BUILT-OUT,1960s/1970s,2019,,896,521,14,0,0,417,0,0,332,68,35,9,77,0,0,0,0,27,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,417,896,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,181,201,59,21,0,445,447,12,26,16,18,43,49,62,102,80,37,15,26,21,16,35,48,64,103,87,32,27,52,37,34,78,97,126,205,167,69,0,0,0,0,0,0,0,0,0,0,0
Residential,1,ROC,ROCKY RIDGE,NORTHWEST,DEVELOPING,BUILDING OUT,2019,,8398,3181,494,0,0,2442,0,0,1693,505,211,135,636,1872,247,0,490,568,0,3,0,0,0,1,0,0,0,0,449,190,691,41,0,0,0,3,0,0,0,0,0,0,242,198,552,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133,0,0,0,0,541,351,1105,26,0,0,0,1832,1703,5913,26,11,0,1,634,1017,514,801,100,4072,4312,226,587,302,228,465,608,679,459,289,229,182,599,258,205,496,733,692,484,381,282,408,1186,560,433,961,1341,1371,943,670,511,0,0,0,0,0,0,0,0,0,0,0
Residential,1,CIT,CITADEL,NORTHWEST,BUILT-OUT,1980s/1990s,2019,,10077,3488,729,0,0,2925,0,0,1905,795,290,99,398,2821,0,0,224,431,0,11,0,0,0,0,0,1,0,0,218,126,372,6,0,0,0,8,0,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,419,346,963,12,0,0,1,2785,2453,8730,28,2,0,1,450,1050,766,1030,133,4970,5074,305,689,386,315,581,778,849,644,309,114,241,699,374,276,601,851,920,671,307,134,546,1395,767,591,1182,1635,1769,1315,616,248,20,0,7,7,0,0,6,0,0,0,0
Residential,1,VAR,VARSITY,NORTHWEST,BUILT-OUT,1960s/1970s,2019,,12874,5888,661,0,0,3418,0,0,3555,741,477,144,969,2601,169,1,2137,894,0,84,0,0,1,1,0,0,0,2,2017,618,3353,114,0,2,0,77,0,164,4,1,1,0,168,80,429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,137,0,0,1,0,858,481,1805,34,0,0,0,2547,2239,6985,29,4,0,2,1765,2135,811,855,96,6289,6557,255,648,304,660,977,739,672,730,653,651,230,570,281,554,894,788,690,832,732,986,485,1218,585,1214,1871,1527,1362,1562,1385,1637,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,02E,02E,NORTHWEST,N/A,OTHER,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,RAN,RANCHLANDS,NORTHWEST,BUILT-OUT,1960s/1970s,2019,,7607,3076,608,0,0,1838,0,0,1697,498,228,99,552,1467,273,0,285,957,0,94,0,0,0,0,0,0,0,0,274,20,537,10,0,0,0,81,11,149,13,0,0,0,268,183,670,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,421,2323,21,0,0,3,1443,1203,3928,20,0,0,0,656,1089,608,570,72,3783,3815,250,507,191,259,685,646,416,441,275,113,226,462,169,205,649,702,442,508,321,131,476,969,360,464,1334,1348,858,949,596,244,0,0,0,0,0,0,0,0,0,0,0
Residential,1,TUS,TUSCANY,NORTHWEST,BUILT-OUT,2000s,2019,,19884,6672,1756,0,0,5748,0,0,3828,1279,524,259,782,5612,109,6,523,403,0,19,0,0,0,0,0,0,0,0,501,407,790,20,0,1,0,16,0,28,3,0,0,0,108,101,202,1,0,0,0,0,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,375,219,778,6,14,6,4,5555,5015,18073,39,8,2,0,875,1721,1300,2481,184,9775,10061,647,1990,774,426,995,1680,1795,803,415,250,610,1851,760,410,1097,1931,1760,831,511,300,1257,3855,1534,836,2099,3611,3555,1634,926,550,21,0,14,0,0,7,0,0,0,0,0
Residential,1,HAM,HAMPTONS,NORTHWEST,BUILT-OUT,2000s,2019,,7382,2484,207,0,0,2256,0,0,1577,351,168,82,306,2106,160,0,0,215,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,158,151,281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207,157,450,6,0,0,2,2074,1948,6645,20,6,0,0,193,852,559,728,109,3636,3697,97,360,271,289,304,294,560,757,478,226,89,326,237,289,256,350,691,766,461,232,186,697,508,578,560,650,1260,1523,939,458,26,0,11,0,0,0,6,9,0,0,0
Residential,1,BRE,BRENTWOOD,NORTHWEST,BUILT-OUT,1960s/1970s,2019,,7267,3332,470,0,0,1629,0,0,1768,345,178,42,996,1979,0,83,912,260,0,97,0,0,1,0,0,0,0,2,884,78,1370,26,0,0,0,86,9,155,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,106,6,0,0,0,1,0,0,0,0,0,1,199,6,449,55,0,0,0,1914,1536,5185,43,5,0,1,893,1191,511,519,37,3646,3605,198,348,180,490,646,584,337,362,252,249,167,291,183,536,545,529,370,377,293,314,365,639,363,1026,1191,1113,707,739,545,563,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,01B,01B,NORTHWEST,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,DAL,DALHOUSIE,NORTHWEST,BUILT-OUT,1960s/1970s,2019,,8940,3742,555,0,0,2202,0,0,2249,496,207,104,686,1931,308,0,861,570,0,71,0,1,0,0,0,0,0,5,792,262,1347,56,0,1,4,52,0,104,9,0,5,2,290,99,896,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,529,209,1377,38,1,0,2,1886,1632,5215,32,7,0,1,846,1278,620,698,107,4427,4453,205,567,257,368,688,651,490,506,378,317,213,508,216,309,643,649,497,559,455,404,418,1084,481,684,1342,1307,987,1072,833,721,49,0,9,8,7,11,7,0,7,0,0
Residential,1,UND,UNIVERSITY DISTRICT,NORTHWEST,BUILT-OUT,OTHER,2019,,705,329,114,0,0,30,0,0,157,9,6,8,149,0,0,1,16,312,0,0,0,0,0,0,0,0,0,0,14,8,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,202,22,679,74,35,0,0,0,0,0,0,0,0,0,20,56,49,78,14,359,336,50,107,9,0,57,102,22,12,0,0,45,81,6,10,86,85,13,10,0,0,95,188,15,10,143,187,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,01K,01K,NORTHWEST,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,HSN,HASKAYNE,NORTHWEST,DEVELOPING,BUILDING OUT,2019,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,SCE,SCENIC ACRES,NORTHWEST,BUILT-OUT,0,2019,,8067,2928,376,0,0,2708,0,0,1545,783,206,86,308,2666,162,0,0,75,0,11,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,1,0,158,152,271,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,164,2,0,0,0,74,59,144,1,0,0,1,2629,2497,7469,29,1,1,14,345,1141,586,741,68,3974,4067,174,430,266,296,337,432,512,797,481,249,137,363,241,252,340,449,593,873,461,358,311,793,507,548,677,881,1105,1678,942,607,8,0,0,0,0,0,0,0,8,0,0
Residential,1,SIL,SILVER SPRINGS,NORTHWEST,BUILT-OUT,1960s/1970s,2019,,8679,3563,621,0,0,2791,0,0,2121,643,238,102,459,2547,209,0,241,546,0,20,0,0,0,0,0,0,0,0,230,0,437,10,1,0,0,12,0,25,3,0,2,0,203,121,540,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,345,1019,20,32,0,2,2496,2325,6658,33,1,1,0,674,1374,597,722,61,4280,4378,247,552,237,236,429,580,547,656,519,277,235,481,211,214,434,605,571,736,616,275,482,1033,448,456,863,1185,1118,1392,1135,552,6,0,0,0,6,0,0,0,0,0,0
Residual Sub Area,4,02F,02F,NORTHWEST,N/A,OTHER,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,CHW,CHARLESWOOD,NORTHWEST,BUILT-OUT,1950s,2019,,3569,1489,173,0,0,1089,0,0,909,195,68,34,283,1297,34,0,119,0,0,39,0,0,0,0,0,0,0,0,115,0,149,3,0,0,0,33,0,61,5,0,0,0,31,13,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1076,3276,23,12,5,0,341,503,235,320,19,1862,1694,95,225,85,147,248,263,230,258,185,126,89,187,81,124,166,257,218,248,175,149,184,412,166,271,414,520,448,506,360,275,0,0,0,0,0,0,0,0,0,0,0
Residential,1,ROY,ROYAL OAK,NORTHWEST,BUILT-OUT,2000s,2019,,11706,4082,868,0,0,3325,0,0,2443,611,293,172,563,2897,118,0,609,450,0,7,1,0,0,0,0,0,0,1,587,313,1001,17,0,0,0,7,0,12,0,0,0,0,112,88,257,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,444,315,1041,6,0,0,3,2856,2609,9392,35,1,0,1,618,1213,734,1289,153,5698,5990,327,917,399,329,636,966,1002,638,355,129,317,1070,369,285,693,1078,986,664,394,134,644,1987,768,614,1329,2044,1988,1302,749,263,0,0,0,0,0,0,0,0,0,0,0
Residential,1,LEG,LEGACY,SOUTH,DEVELOPING,BUILDING OUT,2019,,6420,2766,850,0,0,1826,0,0,1071,506,175,107,907,1081,356,14,1004,311,0,0,0,0,0,0,0,0,0,8,909,394,1759,83,2,2,0,0,0,0,0,0,0,0,343,308,944,8,3,1,0,0,0,0,0,0,0,0,12,9,25,2,0,0,0,0,0,0,0,0,0,2,258,222,660,7,44,0,19,949,893,3032,46,65,2,0,460,945,459,556,48,3125,3283,330,387,171,212,708,604,369,196,111,37,356,375,153,206,810,600,355,250,141,37,686,762,324,418,1518,1204,724,446,252,74,0,0,0,0,0,0,0,0,0,0,0
Residential,1,WBN,WOODBINE,SOUTH,BUILT-OUT,1980s/1990s,2019,,8866,3372,557,0,0,2959,0,0,2060,648,240,105,319,2930,82,0,0,342,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,29,1,0,0,0,80,61,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,234,755,6,0,0,0,2895,2664,7878,28,2,0,0,474,1356,670,752,69,4471,4373,231,563,239,262,499,551,582,737,598,209,205,495,200,204,470,582,632,848,543,194,436,1058,439,466,969,1133,1214,1593,1141,403,8,0,0,0,0,0,0,0,8,0,0
Residual Sub Area,4,13B,13B,SOUTH,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,13D,13D,SOUTH,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,KEL,KELVIN GROVE,SOUTH,BUILT-OUT,1960s/1970s,2019,,2305,903,121,0,0,426,0,0,416,129,39,34,285,354,16,0,505,26,0,0,0,0,0,2,0,0,0,1,461,79,827,39,0,4,0,0,0,0,0,0,0,0,16,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,382,0,0,0,0,26,19,53,0,0,0,0,347,313,1019,3,2,1,2,270,291,139,138,10,1037,1265,58,118,39,47,109,174,120,153,118,101,58,114,42,51,121,179,105,237,164,194,116,232,81,98,230,353,225,390,282,295,0,0,0,0,0,0,0,0,0,0,0
Residential,1,BYV,BAYVIEW,SOUTH,BUILT-OUT,1960s/1970s,2019,,751,248,34,0,0,236,0,0,169,43,10,12,14,212,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,64,2,0,0,0,207,203,687,2,0,2,0,22,75,40,101,0,359,392,8,51,26,21,23,43,46,57,57,27,6,45,45,24,17,56,49,63,52,35,14,96,71,45,40,99,95,120,109,62,0,0,0,0,0,0,0,0,0,0,0
Residential,1,BRI,BRIDLEWOOD,SOUTH,BUILT-OUT,2000s,2019,,12641,4218,1231,0,0,3192,0,0,1802,974,361,255,826,2864,305,3,792,205,0,49,0,0,0,0,0,0,0,0,752,381,1686,38,0,0,0,41,0,83,7,0,1,0,301,265,743,4,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,192,141,532,12,0,0,2,2841,2405,9590,18,0,2,0,583,1119,912,1276,232,6209,6399,453,1007,466,307,789,1219,1006,564,283,115,465,1040,422,320,832,1314,947,578,339,142,918,2054,888,627,1621,2533,1953,1142,622,257,7,0,7,0,0,0,0,0,0,0,0
Residential,1,LKB,LAKE BONAVISTA,SOUTH,BUILT-OUT,1960s/1970s,2019,,10293,4108,600,0,0,3516,0,0,2402,846,264,125,471,3272,0,0,829,1,0,3,0,0,1,1,0,1,0,2,800,477,1112,27,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,212,2,0,0,0,1,0,0,0,0,0,0,3208,3039,8966,48,1,0,3,883,1524,621,923,59,5130,5138,223,677,310,269,382,674,683,785,609,518,230,595,249,203,358,712,653,835,721,582,453,1272,559,472,747,1386,1336,1620,1330,1100,7,0,0,0,0,7,0,0,0,0,0
Residential,1,SOM,SOMERSET,SOUTH,BUILT-OUT,1980s/1990s,2019,,8543,3161,608,0,0,2306,0,0,1639,538,216,345,422,2176,0,0,784,169,0,32,0,0,0,0,0,0,0,1,753,393,1419,29,0,0,0,29,0,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,130,309,3,0,0,1,2151,1783,6739,22,1,0,0,611,888,736,751,110,4214,4299,259,565,295,277,455,752,696,500,255,160,220,486,299,231,452,810,714,527,325,235,479,1051,603,508,907,1562,1410,1027,580,395,9,0,0,9,0,0,0,0,0,0,0
Residential,1,WOO,WOODLANDS,SOUTH,BUILT-OUT,1980s/1990s,2019,,6002,2411,438,0,0,1666,0,0,1507,381,164,80,279,1531,149,0,163,551,0,16,0,0,0,0,1,0,0,0,148,0,270,15,0,0,0,12,0,24,3,0,0,0,142,105,348,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,1,533,196,1265,15,0,0,3,1504,1365,4068,21,0,0,1,410,995,434,441,57,2943,3044,170,404,195,155,367,349,354,410,401,138,173,375,132,139,367,387,390,511,403,167,343,779,327,294,734,736,744,921,804,305,0,0,0,0,0,0,0,0,0,0,0
